,Station,Year,Month,Precipitation
46056,HAR421,1942,1,4.65
46057,HAR421,1942,2,5.41
46058,HAR421,1942,3,1.4
46059,HAR421,1942,4,1.14
46060,HAR421,1942,5,3.57
46061,HAR421,1942,6,4.85
46062,HAR421,1942,7,3.07
46063,HAR421,1942,8,2.29
46064,HAR421,1942,9,4.79
46065,HAR421,1942,10,3.32
46066,HAR421,1942,11,3.78
46067,HAR421,1942,12,3.95
46068,HAR421,1943,1,3.03
46069,HAR421,1943,2,5.06
46070,HAR421,1943,3,6.76
46071,HAR421,1943,4,5.13
46072,HAR421,1943,5,3.95
46073,HAR421,1943,6,3.98
46074,HAR421,1943,7,4.01
46075,HAR421,1943,8,5.95
46076,HAR421,1943,9,4.6
46077,HAR421,1943,10,3.73
46078,HAR421,1943,11,5.39
46079,HAR421,1943,12,1.54
46080,HAR421,1944,1,1.47
46081,HAR421,1944,2,3.75
46082,HAR421,1944,3,2.59
46083,HAR421,1944,4,1.11
46084,HAR421,1944,5,3.73
46085,HAR421,1944,6,1.52
46086,HAR421,1944,7,5.52
46087,HAR421,1944,8,4.14
46088,HAR421,1944,9,2.04
46089,HAR421,1944,10,3.51
46090,HAR421,1944,11,5.41
46091,HAR421,1944,12,3.34
46092,HAR421,1945,1,2.53
46093,HAR421,1945,2,2.22
46094,HAR421,1945,3,4.37
46095,HAR421,1945,4,1.73
46096,HAR421,1945,5,4.44
46097,HAR421,1945,6,5.36
46098,HAR421,1945,7,3.79
46099,HAR421,1945,8,3.83
46100,HAR421,1945,9,9.05
46101,HAR421,1945,10,4.45
46102,HAR421,1945,11,1.72
46103,HAR421,1945,12,0.99
46104,HAR421,1946,1,7.94
46105,HAR421,1946,2,3.09
46106,HAR421,1946,3,5.06
46107,HAR421,1946,4,4.37
46108,HAR421,1946,5,3.09
46109,HAR421,1946,6,3.62
46110,HAR421,1946,7,4.41
46111,HAR421,1946,8,1.68
46112,HAR421,1946,9,2.11
46113,HAR421,1946,10,5.56
46114,HAR421,1946,11,5.75
46115,HAR421,1946,12,3.88
46116,HAR421,1947,1,1.13
46117,HAR421,1947,2,6.35
46118,HAR421,1947,3,2.12
46119,HAR421,1947,4,3.45
46120,HAR421,1947,5,3.79
46121,HAR421,1947,6,7.84
46122,HAR421,1947,7,5.52
46123,HAR421,1947,8,2.3
46124,HAR421,1947,9,8.5
46125,HAR421,1947,10,4.63
46126,HAR421,1947,11,4.26
46127,HAR421,1947,12,1.75
46128,HAR421,1948,1,5.37
46129,HAR421,1948,2,3.48
46130,HAR421,1948,3,1.67
46131,HAR421,1948,4,3.57
46132,HAR421,1948,5,3.35
46133,HAR421,1948,6,4.29
46134,HAR421,1948,7,4.7
46135,HAR421,1948,8,2.18
46136,HAR421,1948,9,3.42
46137,HAR421,1948,10,1.27
46138,HAR421,1948,11,3.26
46139,HAR421,1948,12,2.41
46140,HAR421,1949,1,6.24
46141,HAR421,1949,2,5.04
46142,HAR421,1949,3,1.9
46143,HAR421,1949,4,2.78
46144,HAR421,1949,5,6.99
46145,HAR421,1949,6,3.65
46146,HAR421,1949,7,2.37
46147,HAR421,1949,8,1.62
46148,HAR421,1949,9,4.2
46149,HAR421,1949,10,8.77
46150,HAR421,1949,11,2.14
46151,HAR421,1949,12,2.45
46152,HAR421,1950,1,1.9
46153,HAR421,1950,2,4.57
46154,HAR421,1950,3,4.83
46155,HAR421,1950,4,2.32
46156,HAR421,1950,5,4.53
46157,HAR421,1950,6,3.64
46158,HAR421,1950,7,3.13
46159,HAR421,1950,8,4.13
46160,HAR421,1950,9,4.77
46161,HAR421,1950,10,0.8
46162,HAR421,1950,11,1.29
46163,HAR421,1950,12,3.01
46164,HAR421,1951,1,3.79
46165,HAR421,1951,2,6.28
46166,HAR421,1951,3,2.0
46167,HAR421,1951,4,4.92
46168,HAR421,1951,5,2.72
46169,HAR421,1951,6,3.3
46170,HAR421,1951,7,2.79
46171,HAR421,1951,8,3.19
46172,HAR421,1951,9,4.14
46173,HAR421,1951,10,6.21
46174,HAR421,1951,11,4.09
46175,HAR421,1951,12,4.95
46176,HAR421,1952,1,3.6
46177,HAR421,1952,2,2.89
46178,HAR421,1952,3,2.8
46179,HAR421,1952,4,1.01
46180,HAR421,1952,5,1.98
46181,HAR421,1952,6,4.43
46182,HAR421,1952,7,2.6
46183,HAR421,1952,8,1.88
46184,HAR421,1952,9,3.85
46185,HAR421,1952,10,2.16
46186,HAR421,1952,11,2.03
46187,HAR421,1952,12,3.36
46188,HAR421,1953,1,2.34
46189,HAR421,1953,2,3.05
46190,HAR421,1953,3,3.46
46191,HAR421,1953,4,2.81
46192,HAR421,1953,5,4.01
46193,HAR421,1953,6,4.39
46194,HAR421,1953,7,3.69
46195,HAR421,1953,8,2.41
46196,HAR421,1953,9,3.52
46197,HAR421,1953,10,4.72
46198,HAR421,1953,11,1.27
46199,HAR421,1953,12,4.08
46200,HAR421,1954,1,4.41
46201,HAR421,1954,2,3.17
46202,HAR421,1954,3,4.46
46203,HAR421,1954,4,8.8
46204,HAR421,1954,5,4.19
46205,HAR421,1954,6,1.3
46206,HAR421,1954,7,1.58
46207,HAR421,1954,8,7.21
46208,HAR421,1954,9,2.85
46209,HAR421,1954,10,3.36
46210,HAR421,1954,11,3.89
46211,HAR421,1954,12,2.72
46212,HAR421,1955,1,3.32
46213,HAR421,1955,2,3.47
46214,HAR421,1955,3,1.54
46215,HAR421,1955,4,2.5
46216,HAR421,1955,5,7.0
46217,HAR421,1955,6,2.52
46218,HAR421,1955,7,3.5
46219,HAR421,1955,8,1.1
46220,HAR421,1955,9,
46221,HAR421,1955,10,
46222,HAR421,1955,11,
46223,HAR421,1955,12,
46224,HAR421,1956,1,
46225,HAR421,1956,2,
46226,HAR421,1956,3,
46227,HAR421,1956,4,
46228,HAR421,1956,5,
46229,HAR421,1956,6,
46230,HAR421,1956,7,
46231,HAR421,1956,8,
46232,HAR421,1956,9,
46233,HAR421,1956,10,
46234,HAR421,1956,11,
46235,HAR421,1956,12,
46236,HAR421,1957,1,4.29
46237,HAR421,1957,2,4.7
46238,HAR421,1957,3,2.18
46239,HAR421,1957,4,3.42
46240,HAR421,1957,5,1.27
46241,HAR421,1957,6,3.26
46242,HAR421,1957,7,2.41
46243,HAR421,1957,8,6.24
46244,HAR421,1957,9,5.04
46245,HAR421,1957,10,1.9
46246,HAR421,1957,11,2.78
46247,HAR421,1957,12,6.99
46248,HAR421,1958,1,3.65
46249,HAR421,1958,2,2.37
46250,HAR421,1958,3,1.62
46251,HAR421,1958,4,4.2
46252,HAR421,1958,5,8.77
46253,HAR421,1958,6,2.14
46254,HAR421,1958,7,2.45
46255,HAR421,1958,8,1.9
46256,HAR421,1958,9,4.57
46257,HAR421,1958,10,4.83
46258,HAR421,1958,11,2.32
46259,HAR421,1958,12,4.53
46260,HAR421,1959,1,3.64
46261,HAR421,1959,2,3.13
46262,HAR421,1959,3,4.13
46263,HAR421,1959,4,4.77
46264,HAR421,1959,5,0.8
46265,HAR421,1959,6,1.29
46266,HAR421,1959,7,3.01
46267,HAR421,1959,8,3.79
46268,HAR421,1959,9,6.28
46269,HAR421,1959,10,2.0
46270,HAR421,1959,11,4.92
46271,HAR421,1959,12,2.72
46272,HAR421,1960,1,3.3
46273,HAR421,1960,2,2.79
46274,HAR421,1960,3,3.19
46275,HAR421,1960,4,4.14
46276,HAR421,1960,5,6.21
46277,HAR421,1960,6,4.09
46278,HAR421,1960,7,4.95
46279,HAR421,1960,8,3.6
46280,HAR421,1960,9,2.89
46281,HAR421,1960,10,2.8
46282,HAR421,1960,11,1.01
46283,HAR421,1960,12,1.98
46284,HAR421,1961,1,4.43
46285,HAR421,1961,2,2.6
46286,HAR421,1961,3,1.88
46287,HAR421,1961,4,3.85
46288,HAR421,1961,5,2.16
46289,HAR421,1961,6,2.03
46290,HAR421,1961,7,3.36
46291,HAR421,1961,8,2.34
46292,HAR421,1961,9,3.05
46293,HAR421,1961,10,3.46
46294,HAR421,1961,11,2.81
46295,HAR421,1961,12,4.01
46296,HAR421,1962,1,4.39
46297,HAR421,1962,2,3.69
46298,HAR421,1962,3,2.41
46299,HAR421,1962,4,3.52
46300,HAR421,1962,5,4.72
46301,HAR421,1962,6,1.27
46302,HAR421,1962,7,4.08
46303,HAR421,1962,8,4.41
46304,HAR421,1962,9,3.17
46305,HAR421,1962,10,4.46
46306,HAR421,1962,11,8.8
46307,HAR421,1962,12,4.19
46308,HAR421,1963,1,1.3
46309,HAR421,1963,2,1.58
46310,HAR421,1963,3,7.21
46311,HAR421,1963,4,2.85
46312,HAR421,1963,5,3.36
46313,HAR421,1963,6,3.89
46314,HAR421,1963,7,2.72
46315,HAR421,1963,8,3.32
46316,HAR421,1963,9,3.47
46317,HAR421,1963,10,1.54
46318,HAR421,1963,11,2.5
46319,HAR421,1963,12,7.0
46320,HAR421,1964,1,2.52
46321,HAR421,1964,2,3.5
46322,HAR421,1964,3,1.1
46323,HAR421,1964,4,3.94
46324,HAR421,1964,5,1.63
46325,HAR421,1964,6,3.73
46326,HAR421,1964,7,2.58
46327,HAR421,1964,8,5.16
46328,HAR421,1964,9,5.12
46329,HAR421,1964,10,4.43
46330,HAR421,1964,11,8.48
46331,HAR421,1964,12,
46332,HAR421,1965,1,
46333,HAR421,1965,2,
46334,HAR421,1965,3,
46335,HAR421,1965,4,
46336,HAR421,1965,5,
46337,HAR421,1965,6,
46338,HAR421,1965,7,
46339,HAR421,1965,8,3.77
46340,HAR421,1965,9,6.99
46341,HAR421,1965,10,4.66
46342,HAR421,1965,11,8.48
46343,HAR421,1965,12,6.22
46344,HAR421,1966,1,1.9
46345,HAR421,1966,2,4.24
46346,HAR421,1966,3,6.3
46347,HAR421,1966,4,2.94
46348,HAR421,1966,5,2.22
46349,HAR421,1966,6,2.34
46350,HAR421,1966,7,3.63
46351,HAR421,1966,8,6.23
46352,HAR421,1966,9,1.27
46353,HAR421,1966,10,2.1
46354,HAR421,1966,11,1.99
46355,HAR421,1966,12,5.4
46356,HAR421,1967,1,3.67
46357,HAR421,1967,2,2.99
46358,HAR421,1967,3,3.68
46359,HAR421,1967,4,3.45
46360,HAR421,1967,5,2.93
46361,HAR421,1967,6,4.04
46362,HAR421,1967,7,5.81
46363,HAR421,1967,8,0.67
46364,HAR421,1967,9,1.12
46365,HAR421,1967,10,3.02
46366,HAR421,1967,11,3.54
46367,HAR421,1967,12,
46368,HAR421,1968,1,5.46
46369,HAR421,1968,2,3.59
46370,HAR421,1968,3,2.5
46371,HAR421,1968,4,3.68
46372,HAR421,1968,5,3.32
46373,HAR421,1968,6,4.51
46374,HAR421,1968,7,6.35
46375,HAR421,1968,8,4.2
46376,HAR421,1968,9,4.19
46377,HAR421,1968,10,3.44
46378,HAR421,1968,11,3.35
46379,HAR421,1968,12,4.73
46380,HAR421,1969,1,4.48
46381,HAR421,1969,2,4.02
46382,HAR421,1969,3,3.94
46383,HAR421,1969,4,2.15
46384,HAR421,1969,5,1.46
46385,HAR421,1969,6,3.22
46386,HAR421,1969,7,2.32
46387,HAR421,1969,8,1.5
46388,HAR421,1969,9,3.66
46389,HAR421,1969,10,1.38
46390,HAR421,1969,11,5.26
46391,HAR421,1969,12,3.42
46392,HAR421,1970,1,1.94
46393,HAR421,1970,2,4.54
46394,HAR421,1970,3,5.32
46395,HAR421,1970,4,3.35
46396,HAR421,1970,5,1.62
46397,HAR421,1970,6,2.78
46398,HAR421,1970,7,4.07
46399,HAR421,1970,8,1.53
46400,HAR421,1970,9,6.14
46401,HAR421,1970,10,4.23
46402,HAR421,1970,11,4.19
46403,HAR421,1970,12,4.21
46404,HAR421,1971,1,8.34
46405,HAR421,1971,2,4.52
46406,HAR421,1971,3,1.53
46407,HAR421,1971,4,1.96
46408,HAR421,1971,5,7.34
46409,HAR421,1971,6,3.69
46410,HAR421,1971,7,2.92
46411,HAR421,1971,8,3.86
46412,HAR421,1971,9,2.75
46413,HAR421,1971,10,3.57
46414,HAR421,1971,11,3.57
46415,HAR421,1971,12,4.0
46416,HAR421,1972,1,2.7
46417,HAR421,1972,2,8.46
46418,HAR421,1972,3,
46419,HAR421,1972,4,
46420,HAR421,1972,5,
46421,HAR421,1972,6,1.97
46422,HAR421,1972,7,3.56
46423,HAR421,1972,8,3.28
46424,HAR421,1972,9,4.96
46425,HAR421,1972,10,
46426,HAR421,1972,11,
46427,HAR421,1972,12,
46428,HAR421,1973,1,
46429,HAR421,1973,2,
46430,HAR421,1973,3,
46431,HAR421,1973,4,
46432,HAR421,1973,5,
46433,HAR421,1973,6,
46434,HAR421,1973,7,
46435,HAR421,1973,8,
46436,HAR421,1973,9,4.7
46437,HAR421,1973,10,9.59
46438,HAR421,1973,11,2.53
46439,HAR421,1973,12,2.59
46440,HAR421,1974,1,3.8
46441,HAR421,1974,2,2.35
46442,HAR421,1974,3,4.78
46443,HAR421,1974,4,2.64
46444,HAR421,1974,5,2.38
46445,HAR421,1974,6,4.27
46446,HAR421,1974,7,4.6
46447,HAR421,1974,8,6.67
46448,HAR421,1974,9,2.45
46449,HAR421,1974,10,4.49
46450,HAR421,1974,11,2.47
46451,HAR421,1974,12,6.48
46452,HAR421,1975,1,4.15
46453,HAR421,1975,2,3.1
46454,HAR421,1975,3,5.43
46455,HAR421,1975,4,3.65
46456,HAR421,1975,5,2.45
46457,HAR421,1975,6,2.88
46458,HAR421,1975,7,1.31
46459,HAR421,1975,8,5.27
46460,HAR421,1975,9,7.41
46461,HAR421,1975,10,1.77
46462,HAR421,1975,11,2.87
46463,HAR421,1975,12,1.52
46464,HAR421,1976,1,7.76
46465,HAR421,1976,2,2.69
46466,HAR421,1976,3,4.94
46467,HAR421,1976,4,3.32
46468,HAR421,1976,5,5.61
46469,HAR421,1976,6,2.92
46470,HAR421,1976,7,4.66
46471,HAR421,1976,8,4.93
46472,HAR421,1976,9,1.71
46473,HAR421,1976,10,1.54
46474,HAR421,1976,11,2.68
46475,HAR421,1976,12,4.01
46476,HAR421,1977,1,2.57
46477,HAR421,1977,2,2.96
46478,HAR421,1977,3,4.43
46479,HAR421,1977,4,2.65
46480,HAR421,1977,5,3.67
46481,HAR421,1977,6,1.77
46482,HAR421,1977,7,2.24
46483,HAR421,1977,8,4.26
46484,HAR421,1977,9,3.87
46485,HAR421,1977,10,4.64
46486,HAR421,1977,11,3.31
46487,HAR421,1977,12,3.23
46488,HAR421,1978,1,3.18
46489,HAR421,1978,2,6.94
46490,HAR421,1978,3,2.61
46491,HAR421,1978,4,3.17
46492,HAR421,1978,5,6.67
46493,HAR421,1978,6,3.98
46494,HAR421,1978,7,0.9
46495,HAR421,1978,8,4.72
46496,HAR421,1978,9,2.73
46497,HAR421,1978,10,0.96
46498,HAR421,1978,11,5.17
46499,HAR421,1978,12,2.18
46500,HAR421,1979,1,4.06
46501,HAR421,1979,2,4.18
46502,HAR421,1979,3,3.72
46503,HAR421,1979,4,3.39
46504,HAR421,1979,5,6.69
46505,HAR421,1979,6,3.52
46506,HAR421,1979,7,2.23
46507,HAR421,1979,8,2.22
46508,HAR421,1979,9,4.63
46509,HAR421,1979,10,2.1
46510,HAR421,1979,11,4.01
46511,HAR421,1979,12,5.07
46512,HAR421,1980,1,3.14
46513,HAR421,1980,2,3.08
46514,HAR421,1980,3,7.16
46515,HAR421,1980,4,4.55
46516,HAR421,1980,5,1.65
46517,HAR421,1980,6,1.78
46518,HAR421,1980,7,11.87
46519,HAR421,1980,8,1.94
46520,HAR421,1980,9,4.44
46521,HAR421,1980,10,5.13
46522,HAR421,1980,11,4.56
46523,HAR421,1980,12,2.31
46524,HAR421,1981,1,5.5
46525,HAR421,1981,2,1.01
46526,HAR421,1981,3,1.61
46527,HAR421,1981,4,4.53
46528,HAR421,1981,5,6.98
46529,HAR421,1981,6,
46530,HAR421,1981,7,5.68
46531,HAR421,1981,8,1.43
46532,HAR421,1981,9,2.79
46533,HAR421,1981,10,4.91
46534,HAR421,1981,11,12.43
46535,HAR421,1981,12,4.01
46536,HAR421,1982,1,2.49
46537,HAR421,1982,2,8.54
46538,HAR421,1982,3,4.5
46539,HAR421,1982,4,4.56
46540,HAR421,1982,5,2.08
46541,HAR421,1982,6,4.65
46542,HAR421,1982,7,3.91
46543,HAR421,1982,8,2.03
46544,HAR421,1982,9,3.36
46545,HAR421,1982,10,2.1
46546,HAR421,1982,11,2.55
46547,HAR421,1982,12,9.34
46548,HAR421,1983,1,5.01
46549,HAR421,1983,2,8.22
46550,HAR421,1983,3,
46551,HAR421,1983,4,2.25
46552,HAR421,1983,5,8.15
46553,HAR421,1983,6,2.56
46554,HAR421,1983,7,3.04
46555,HAR421,1983,8,0.89
46556,HAR421,1983,9,4.14
46557,HAR421,1983,10,1.89
46558,HAR421,1983,11,3.62
46559,HAR421,1983,12,4.39
46560,HAR421,1984,1,5.96
46561,HAR421,1984,2,6.55
46562,HAR421,1984,3,
46563,HAR421,1984,4,
46564,HAR421,1984,5,
46565,HAR421,1984,6,
46566,HAR421,1984,7,
46567,HAR421,1984,8,
46568,HAR421,1984,9,
46569,HAR421,1984,10,
46570,HAR421,1984,11,
46571,HAR421,1984,12,
46572,HAR421,1985,1,
46573,HAR421,1985,2,3.02
46574,HAR421,1985,3,5.74
46575,HAR421,1985,4,4.8
46576,HAR421,1985,5,5.23
46577,HAR421,1985,6,2.55
46578,HAR421,1985,7,6.48
46579,HAR421,1985,8,
46580,HAR421,1985,9,1.89
46581,HAR421,1985,10,
46582,HAR421,1985,11,
46583,HAR421,1985,12,
46584,HAR421,1986,1,
46585,HAR421,1986,2,6.96
46586,HAR421,1986,3,2.51
46587,HAR421,1986,4,3.26
46588,HAR421,1986,5,7.47
46589,HAR421,1986,6,7.23
46590,HAR421,1986,7,4.45
46591,HAR421,1986,8,2.38
46592,HAR421,1986,9,9.85
46593,HAR421,1986,10,3.57
46594,HAR421,1986,11,6.63
46595,HAR421,1986,12,2.09
46596,HAR421,1987,1,6.03
46597,HAR421,1987,2,3.09
46598,HAR421,1987,3,2.49
46599,HAR421,1987,4,5.06
46600,HAR421,1987,5,2.51
46601,HAR421,1987,6,
46602,HAR421,1987,7,
46603,HAR421,1987,8,7.02
46604,HAR421,1987,9,7.04
46605,HAR421,1987,10,
46606,HAR421,1987,11,3.56
46607,HAR421,1987,12,5.58
46608,HAR421,1988,1,2.87
46609,HAR421,1988,2,4.48
46610,HAR421,1988,3,6.04
46611,HAR421,1988,4,0.78
46612,HAR421,1988,5,1.35
46613,HAR421,1988,6,3.99
46614,HAR421,1988,7,4.12
46615,HAR421,1988,8,4.31
46616,HAR421,1988,9,3.34
46617,HAR421,1988,10,4.29
46618,HAR421,1988,11,3.07
46619,HAR421,1988,12,4.87
46620,HAR421,1989,1,2.72
46621,HAR421,1989,2,2.79
46622,HAR421,1989,3,5.63
46623,HAR421,1989,4,5.8
46624,HAR421,1989,5,4.35
46625,HAR421,1989,6,3.1
46626,HAR421,1989,7,4.79
46627,HAR421,1989,8,2.2
46628,HAR421,1989,9,4.88
46629,HAR421,1989,10,3.87
46630,HAR421,1989,11,3.44
46631,HAR421,1989,12,5.61
46632,HAR421,1990,1,3.24
46633,HAR421,1990,2,1.28
46634,HAR421,1990,3,2.4
46635,HAR421,1990,4,2.5
46636,HAR421,1990,5,1.6
46637,HAR421,1990,6,4.84
46638,HAR421,1990,7,2.46
46639,HAR421,1990,8,3.87
46640,HAR421,1990,9,3.25
46641,HAR421,1990,10,1.58
46642,HAR421,1990,11,3.81
46643,HAR421,1990,12,7.07
46644,HAR421,1991,1,2.88
46645,HAR421,1991,2,2.27
46646,HAR421,1991,3,3.83
46647,HAR421,1991,4,4.14
46648,HAR421,1991,5,2.21
46649,HAR421,1991,6,4.52
46650,HAR421,1991,7,5.21
46651,HAR421,1991,8,4.05
46652,HAR421,1991,9,2.0
46653,HAR421,1991,10,6.85
46654,HAR421,1991,11,3.59
46655,HAR421,1991,12,0.52
46656,HAR421,1992,1,1.7
46657,HAR421,1992,2,6.58
46658,HAR421,1992,3,2.79
46659,HAR421,1992,4,3.0
46660,HAR421,1992,5,2.89
46661,HAR421,1992,6,1.44
46662,HAR421,1992,7,2.26
46663,HAR421,1992,8,3.16
46664,HAR421,1992,9,1.82
46665,HAR421,1992,10,0.88
46666,HAR421,1992,11,5.53
46667,HAR421,1992,12,3.85
46668,HAR421,1993,1,2.96
46669,HAR421,1993,2,2.75
46670,HAR421,1993,3,4.26
46671,HAR421,1993,4,2.84
46672,HAR421,1993,5,1.93
46673,HAR421,1993,6,
46674,HAR421,1993,7,
46675,HAR421,1993,8,3.09
46676,HAR421,1993,9,1.75
46677,HAR421,1993,10,3.3
46678,HAR421,1993,11,2.09
46679,HAR421,1993,12,4.79
46680,HAR421,1994,1,5.32
46681,HAR421,1994,2,1.93
46682,HAR421,1994,3,4.0
46683,HAR421,1994,4,5.88
46684,HAR421,1994,5,3.2
46685,HAR421,1994,6,2.2
46686,HAR421,1994,7,1.74
46687,HAR421,1994,8,4.58
46688,HAR421,1994,9,6.03
46689,HAR421,1994,10,1.7
46690,HAR421,1994,11,2.73
46691,HAR421,1994,12,1.93
46692,HAR421,1995,1,7.69
46693,HAR421,1995,2,3.94
46694,HAR421,1995,3,4.12
46695,HAR421,1995,4,4.04
46696,HAR421,1995,5,4.37
46697,HAR421,1995,6,3.05
46698,HAR421,1995,7,4.7
46699,HAR421,1995,8,6.86
46700,HAR421,1995,9,0.87
46701,HAR421,1995,10,0.78
46702,HAR421,1995,11,3.72
46703,HAR421,1995,12,3.59
46704,HAR421,1996,1,4.9
46705,HAR421,1996,2,2.39
46706,HAR421,1996,3,3.35
46707,HAR421,1996,4,3.41
46708,HAR421,1996,5,3.55
46709,HAR421,1996,6,3.15
46710,HAR421,1996,7,3.27
46711,HAR421,1996,8,4.47
46712,HAR421,1996,9,6.63
46713,HAR421,1996,10,4.43
46714,HAR421,1996,11,3.61
46715,HAR421,1996,12,3.3
46716,HAR421,1997,1,3.1
46717,HAR421,1997,2,4.14
46718,HAR421,1997,3,4.73
46719,HAR421,1997,4,5.0
46720,HAR421,1997,5,3.8
46721,HAR421,1997,6,2.6
46722,HAR421,1997,7,2.2
46723,HAR421,1997,8,2.7
46724,HAR421,1997,9,2.15
46725,HAR421,1997,10,1.05
46726,HAR421,1997,11,3.81
46727,HAR421,1997,12,1.91
46728,HAR421,1998,1,5.04
46729,HAR421,1998,2,3.72
46730,HAR421,1998,3,2.56
46731,HAR421,1998,4,4.51
46732,HAR421,1998,5,7.0
46733,HAR421,1998,6,3.27
46734,HAR421,1998,7,2.72
46735,HAR421,1998,8,3.41
46736,HAR421,1998,9,4.58
46737,HAR421,1998,10,1.73
46738,HAR421,1998,11,6.03
46739,HAR421,1998,12,4.12
46740,HAR421,1999,1,4.0
46741,HAR421,1999,2,4.0
46742,HAR421,1999,3,7.33
46743,HAR421,1999,4,4.49
46744,HAR421,1999,5,0.79
46745,HAR421,1999,6,1.61
46746,HAR421,1999,7,7.19
46747,HAR421,1999,8,4.05
46748,HAR421,1999,9,4.03
46749,HAR421,1999,10,3.59
46750,HAR421,1999,11,3.75
46751,HAR421,1999,12,2.58
46752,HAR421,2000,1,3.44
46753,HAR421,2000,2,4.17
46754,HAR421,2000,3,2.26
46755,HAR421,2000,4,8.92
46756,HAR421,2000,5,3.35
46757,HAR421,2000,6,2.98
46758,HAR421,2000,7,0.83
46759,HAR421,2000,8,5.59
46760,HAR421,2000,9,1.47
46761,HAR421,2000,10,3.14
46762,HAR421,2000,11,
46763,HAR421,2000,12,
46764,HAR421,2001,1,
46765,HAR421,2001,2,
46766,HAR421,2001,3,
46767,HAR421,2001,4,
46768,HAR421,2001,5,
46769,HAR421,2001,6,
46770,HAR421,2001,7,
46771,HAR421,2001,8,
46772,HAR421,2001,9,
46773,HAR421,2001,10,
46774,HAR421,2001,11,
46775,HAR421,2001,12,
46776,HAR421,2002,1,7.08
46777,HAR421,2002,2,0.66
46778,HAR421,2002,3,0.94
46779,HAR421,2002,4,3.62
46780,HAR421,2002,5,4.61
46781,HAR421,2002,6,5.31
46782,HAR421,2002,7,2.47
46783,HAR421,2002,8,4.19
46784,HAR421,2002,9,3.18
46785,HAR421,2002,10,2.78
46786,HAR421,2002,11,3.73
46787,HAR421,2002,12,3.11
46788,HAR421,2003,1,4.32
46789,HAR421,2003,2,6.62
46790,HAR421,2003,3,4.68
46791,HAR421,2003,4,3.92
46792,HAR421,2003,5,4.09
46793,HAR421,2003,6,2.96
46794,HAR421,2003,7,4.47
46795,HAR421,2003,8,3.82
46796,HAR421,2003,9,4.22
46797,HAR421,2003,10,3.72
46798,HAR421,2003,11,2.6
46799,HAR421,2003,12,2.39
46800,HAR421,2004,1,3.15
46801,HAR421,2004,2,2.7
46802,HAR421,2004,3,1.24
46803,HAR421,2004,4,4.55
46804,HAR421,2004,5,1.51
46805,HAR421,2004,6,4.68
46806,HAR421,2004,7,3.6
46807,HAR421,2004,8,1.85
46808,HAR421,2004,9,3.96
46809,HAR421,2004,10,5.27
46810,HAR421,2004,11,3.5
46811,HAR421,2004,12,2.43
46812,HAR421,2005,1,3.48
46813,HAR421,2005,2,4.39
46814,HAR421,2005,3,1.89
46815,HAR421,2005,4,5.76
46816,HAR421,2005,5,4.4
46817,HAR421,2005,6,4.21
46818,HAR421,2005,7,4.3
46819,HAR421,2005,8,7.4
46820,HAR421,2005,9,3.62
46821,HAR421,2005,10,0.97
46822,HAR421,2005,11,1.39
46823,HAR421,2005,12,6.16
46824,HAR421,2006,1,3.72
46825,HAR421,2006,2,3.84
46826,HAR421,2006,3,4.11
46827,HAR421,2006,4,3.39
46828,HAR421,2006,5,2.48
46829,HAR421,2006,6,3.55
46830,HAR421,2006,7,4.56
46831,HAR421,2006,8,2.34
46832,HAR421,2006,9,8.33
46833,HAR421,2006,10,3.36
46834,HAR421,2006,11,3.35
46835,HAR421,2006,12,0.91
46836,HAR421,2007,1,5.75
46837,HAR421,2007,2,1.49
46838,HAR421,2007,3,3.25
46839,HAR421,2007,4,
46840,HAR421,2007,5,
46841,HAR421,2007,6,
46842,HAR421,2007,7,
46843,HAR421,2007,8,
46844,HAR421,2007,9,
46845,HAR421,2007,10,
46846,HAR421,2007,11,
46847,HAR421,2007,12,
46848,HAR421,2008,1,
46849,HAR421,2008,2,
46850,HAR421,2008,3,
46851,HAR421,2008,4,
46852,HAR421,2008,5,2.38
46853,HAR421,2008,6,2.44
46854,HAR421,2008,7,3.88
46855,HAR421,2008,8,4.04
46856,HAR421,2008,9,1.78
46857,HAR421,2008,10,
46858,HAR421,2008,11,
46859,HAR421,2008,12,
46860,HAR421,2009,1,
46861,HAR421,2009,2,
46862,HAR421,2009,3,
46863,HAR421,2009,4,2.44
46864,HAR421,2009,5,
46865,HAR421,2009,6,4.01
46866,HAR421,2009,7,
46867,HAR421,2009,8,
46868,HAR421,2009,9,
46869,HAR421,2009,10,4.9
46870,HAR421,2009,11,5.73
46871,HAR421,2009,12,3.89
46872,HAR421,2010,1,1.98
46873,HAR421,2010,2,1.11
46874,HAR421,2010,3,
46875,HAR421,2010,4,
46876,HAR421,2010,5,
46877,HAR421,2010,6,
46878,HAR421,2010,7,
46879,HAR421,2010,8,
46880,HAR421,2010,9,
46881,HAR421,2010,10,2.44
46882,HAR421,2010,11,
46883,HAR421,2010,12,
46884,HAR421,2011,1,
46885,HAR421,2011,2,
46886,HAR421,2011,3,
46887,HAR421,2011,4,
46888,HAR421,2011,5,
46889,HAR421,2011,6,
46890,HAR421,2011,7,
46891,HAR421,2011,8,
46892,HAR421,2011,9,
46893,HAR421,2011,10,
46894,HAR421,2011,11,
46895,HAR421,2011,12,
46896,HAR421,2012,1,
46897,HAR421,2012,2,
46898,HAR421,2012,3,6.24
46899,HAR421,2012,4,5.75
